SecurityIssuerId,SecurityIssuerCode,SecurityIssuerDesc,IssuerCountryId,DomicileCountryId,OverrideRiskCountryId,RiskCountryId,CountryId,OverrideRiskCurrencyId,RiskCurrencyId,OverrideGICsSubIndustryId,GICSSubIndustryId,BbergCompanyId,ActiveYN,PrimarySecurityId,OverrideNotes,LastModifiedBy,LastModifiedOn,RiskApprovedBy,RiskApprovedOn,OpsApprovedOn,OpsApprovedBy,RestrictedYN,RestrictionChangedBy,RestrictionChangedOn,RestrictionChangeNotes,CompanyDescFull
430,GDI US,Gardner Denver Inc,236,236,NULL,236,236,NULL,32,NULL,20106020,143135,1,1295,,\jeff,2011-09-23 11:59:39.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
431,AU/ LN,Autonomy Corp PLC,84,84,NULL,84,84,NULL,14,NULL,45103010,328369,0,1296,NULL,SecSetup,2011-09-22 11:30:40.447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,CRR US,CARBO Ceramics Inc,236,236,NULL,236,236,NULL,32,NULL,10101020,171568,0,1298,NULL,Marty,2011-09-22 12:11:12.323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
433,GFNORTEO MM,Grupo Financiero Banorte SAB d,48,48,NULL,48,48,NULL,21,NULL,40101010,154438,0,1299,NULL,SecSetup,2011-09-22 13:33:37.237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
434,MXN FX,MXN FX,199,199,NULL,199,NULL,NULL,21,NULL,NULL,NULL,1,NULL,NULL,SecurityResolve,2011-09-23 06:00:28.973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
435,SPR GR,Axel Springer AG,28,28,NULL,28,28,NULL,11,NULL,25401040,118438,0,1321,NULL,SecSetup,2011-09-23 08:14:58.930,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
436,2357 TT,Asustek Computer Inc,80,80,NULL,80,80,NULL,31,NULL,45202010,193775,0,1322,NULL,rahul,2011-09-26 08:11:33.317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
437,TWD FX,TWD FX,199,199,NULL,199,NULL,NULL,31,NULL,NULL,NULL,1,NULL,NULL,SecurityResolve,2011-09-27 06:00:35.537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
438,RES US,RPC Inc,236,236,NULL,236,236,NULL,32,NULL,10101020,101284,0,1355,NULL,Marty,2011-09-27 09:44:30.727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
439,600030 CH,CITIC Securities Co Ltd,17,17,NULL,17,17,NULL,36,NULL,40203020,911706,0,1357,NULL,SecSetup,2011-09-28 09:59:03.637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
440,RLD US,RealD Inc,236,236,NULL,236,236,NULL,32,NULL,45103030,18572499,0,1358,NULL,SecSetup,2011-09-28 15:57:27.543,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
441,AMD US,Advanced Micro Devices Inc,236,236,NULL,236,236,NULL,32,NULL,45301020,100010,0,1359,NULL,Marty,2011-09-28 16:39:36.410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
442,999A0HFF5.MSDY,CHINA RESOURCES LAND ,30,30,NULL,30,30,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,rahul,2011-10-04 07:34:23.317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
443,7751 JP,Canon Inc,39,39,NULL,39,39,NULL,19,NULL,45204010,113389,0,1389,NULL,SecSetup,2011-10-04 08:00:14.723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,MS US,Morgan Stanley,236,236,NULL,236,236,NULL,32,NULL,40203020,116646,0,1391,NULL,SecSetup,2011-10-04 14:52:20.477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,RRD US,RR Donnelley & Sons Co,236,236,NULL,236,236,NULL,32,NULL,20201010,100469,0,1406,NULL,Marty,2011-10-05 09:34:30.917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
446,FOSL US,Fossil Inc,236,236,NULL,236,236,NULL,32,NULL,25203010,103957,0,1419,NULL,Marty,2011-10-06 09:50:02.503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
447,VIA/B US,Viacom Inc,236,236,NULL,236,236,NULL,32,NULL,25401030,9840073,0,1462,NULL,SecSetup,2011-10-12 09:12:59.623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
448,AGCO US,AGCO Corp,236,236,NULL,236,236,NULL,32,NULL,20106010,101930,0,1480,NULL,jallen,2011-10-13 14:06:12.290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
449,DAX,DAX Index,28,28,NULL,28,28,NULL,11,NULL,NULL,NULL,1,1501,NULL,rahul,2011-10-17 11:21:12.833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
450,DERTAN,DERTAN,199,199,NULL,199,NULL,NULL,11,NULL,NULL,NULL,1,NULL,NULL,SecurityResolve,2011-10-18 06:00:36.263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
451,JWN US,Nordstrom Inc,236,236,NULL,236,236,NULL,32,NULL,25503010,101749,0,1520,NULL,dan,2011-10-20 11:07:21.820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
452,KFN US,KKR Financial Holdings LLC,236,236,NULL,236,236,NULL,32,NULL,40201040,9069409,0,1521,NULL,dan,2011-10-20 11:09:32.010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,3352Z US,United States of America,236,236,NULL,236,236,NULL,32,NULL,NULL,218252,0,1567,NULL,Marty,2011-10-24 09:21:25.997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
454,LVS US,Las Vegas Sands Corp,236,236,NULL,236,236,NULL,32,NULL,25301010,9163439,0,1568,NULL,jallen,2011-10-25 15:09:20.893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455,HPQ US,Hewlett-Packard Co,236,236,NULL,236,236,NULL,32,NULL,45202010,100732,0,1595,NULL,jason,2011-11-01 09:39:40.277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456,CNS US,Cohen & Steers Inc,236,236,NULL,236,236,NULL,32,NULL,40203010,8781660,0,1603,NULL,jallen,2011-11-03 15:43:11.167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
457,SINA US,Sina Corp/China,236,17,NULL,17,17,NULL,32,NULL,45101010,870104,0,1634,NULL,vince,2011-11-09 08:22:12.650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
458,RY CN,Royal Bank of Canada,15,15,NULL,15,15,NULL,5,NULL,40101010,110411,0,1647,NULL,jason,2011-11-14 11:57:11.537,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
459,VALE5 BZ,Vale SA,11,11,NULL,11,11,NULL,35,NULL,15104050,136117,0,1676,NULL,Marty,2011-11-17 10:12:42.003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
460,TCW CN,Trican Well Service Ltd,15,15,NULL,15,15,NULL,5,NULL,10101020,202493,0,1677,NULL,Marty,2011-11-17 14:02:53.587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
461,FMG AU,Fortescue Metals Group Ltd,3,3,NULL,3,3,NULL,3,NULL,15104050,153693,0,1690,NULL,rahul,2011-11-21 11:06:22.803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
462,PANL US,Universal Display Corp,236,236,NULL,236,236,NULL,32,NULL,45203015,186219,0,1696,NULL,jallen,2011-11-21 15:00:31.590,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
463,FMG,FMG,236,236,NULL,236,NULL,NULL,32,NULL,NULL,NULL,1,NULL,NULL,SecurityResolve,2011-11-22 06:00:39.417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
464,OPY US,Oppenheimer Holdings Inc,236,236,NULL,236,236,NULL,32,NULL,40203020,109147,0,1698,NULL,SecSetup,2011-11-22 06:00:41.640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
465,WEIR LN,Weir Group PLC/The,84,84,NULL,84,84,NULL,14,NULL,20106020,112505,0,1760,NULL,rahul,2011-12-12 10:21:59.847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
466,MLM US,Martin Marietta Materials Inc,236,236,NULL,236,236,NULL,32,NULL,15102010,136161,0,1762,NULL,SecSetup,2011-12-12 10:30:07.270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
467,JIVE US,Jive Software Inc,236,236,NULL,236,236,NULL,32,NULL,45103010,17291292,0,1763,NULL,SecSetup,2011-12-13 08:50:06.060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
468,KORS US,Michael Kors Holdings Ltd,236,30,NULL,30,30,NULL,32,NULL,25203010,28535274,0,1774,NULL,SecSetup,2011-12-15 09:25:30.340,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
469,ZNGA US,Zynga Inc,236,236,NULL,236,236,NULL,32,NULL,45103030,14346693,0,1787,NULL,SecSetup,2011-12-16 09:48:24.900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
